"","StationID","CollDate","RepNum","NumTaxa","NumTriTaxa","NumEphTaxa","NumDipTaxa","NumScraperTaxa","PctScraper","PctEphm","PctDom","HBI","M.HBI","M.NumDipTaxa","M.PctDom","M.NumTaxa","M.NumEphTaxa","M.NumTriTaxa","M.NumScraperTaxa","M.PctScraper","M.PctEphm","w_or_c","IBI","NumIntolTaxa","PctPlec","M.NumIntolTaxa","M.PctPlec","WBID","LATITUDE_DECDEG","LONGITUDE_DECDEG","WATERBODY_NAME","HUC","WATERSHED","REACH_DISTANCE","LAKE_ACRES","ORIGIN","TERMINUS"
"21","BWFRA001.04",2018-04-23,1,34,8,8,4,8,13.6363636363636,56,20.1818181818182,5.76070528967254,82.9607575406547,40,98.6627710978762,91.8918918918919,88.8888888888889,88.8888888888889,100,57.5373993095512,80,"Warm",80.9811775130835,NA,NA,NA,NA,"15030202-012",34.7502953,-113.2554419,"FRANCIS CREEK","15030202","BW","23",NA,"Headwaters","BURRO CREEK @ 34?44'27.28""/113?14'36.77"""
"22","BWFRA002.33",1993-04-20,1,17,2,5,6,2,0.401606425702811,31.7269076305221,26.9076305220884,6.27710843373494,72.8550208662438,60,90.3490352013741,45.945945945946,55.5555555555556,22.2222222222222,28.5714285714286,1.69454188060258,45.3241537578887,"Warm",46.9464337779179,NA,NA,NA,NA,"15030202-012",34.7632111,-113.2642289,"FRANCIS CREEK","15030202","BW","23",NA,"Headwaters","BURRO CREEK @ 34?44'27.28""/113?14'36.77"""
"23","BWPEE003.51",1992-05-30,1,33,9,2,10,7,8.44370860927152,35.0993377483444,30.4635761589404,5.77574750830565,82.6663892699482,100,85.9535523375273,89.1891891891892,22.2222222222222,100,100,35.6274624863777,50.1419110690634,"Warm",73.9778585082587,NA,NA,NA,NA,"15030203-524",34.3761389,-113.2710278,"PEOPLES CANYON CREEK","15030203","BW","8.2",NA,"Headwaters","SANTA MARIA RIVER @ 34?20'35.35""/113?15'12.03"""
"24","BWPEE003.51",2013-04-02,1,24,3,6,6,3,1.13851992409867,27.3244781783681,29.4117647058824,5.7573385518591,83.0266428207613,60,87.2536901039773,64.8648648648649,66.6666666666667,33.3333333333333,42.8571428571429,4.80388153628131,39.0349688262402,"Warm",53.5379101121409,NA,NA,NA,NA,"15030203-524",34.3761389,-113.2710278,"PEOPLES CANYON CREEK","15030203","BW","8.2",NA,"Headwaters","SANTA MARIA RIVER @ 34?20'35.35""/113?15'12.03"""
"25","BWSMR026.08",2000-04-17,1,31,3,6,7,2,1.67364016736402,39.4700139470014,25.6624825662483,6.23595505617978,73.6603707205523,70,91.8881550479008,83.7837837837838,66.6666666666667,33.3333333333333,28.5714285714286,7.06177285807602,56.385734210002,"Warm",56.8168050213048,NA,NA,NA,NA,"15030203-009",34.3666667,-113.1934444,"SANTA MARIA RIVER","15030203","BW","27.6",NA,"Bridle Creek","ALAMO LAKE @ 34°18'37.80""/113°31'34.66"""
"26","BWSMR026.08",2000-04-17,2,29,4,5,6,2,2.14190093708166,30.1204819277108,21.4190093708166,6.46908602150538,69.0981209098752,60,97.1334865626494,78.3783783783784,55.5555555555556,44.4444444444444,28.5714285714286,9.03755669654709,43.0292598967298,"Warm",53.9164701128454,NA,NA,NA,NA,"15030203-009",34.3666667,-113.1934444,"SANTA MARIA RIVER","15030203","BW","27.6",NA,"Bridle Creek","ALAMO LAKE @ 34°18'37.80""/113°31'34.66"""
"27","BWSMR029.44",1992-05-29,1,27,6,4,5,7,1.03397341211226,69.7193500738553,45.642540620384,5.39714714714715,90.0753982945764,50,67.1909263036044,72.972972972973,44.4444444444444,66.6666666666667,100,4.3627570131319,99.5990715340789,"Warm",66.1458041366084,NA,NA,NA,NA,"15030203-010",34.4002214,-113.1740139,"SANTA MARIA RIVER","15030203","BW","13.7",NA,"Little Shipp Wash","BRIDLE CREEK @ 34°22'42.52""/113°11'19.74"""
"28","BWSMR029.44",1993-04-19,1,14,1,6,4,NA,NA,8.82352941176471,60.4411764705882,6.02352941176471,77.8174283411995,40,48.8984221624373,37.8378378378378,66.6666666666667,11.1111111111111,0,0,12.6050420168067,"Warm",32.7707231262288,NA,NA,NA,NA,"15030203-010",34.4002214,-113.1740139,"SANTA MARIA RIVER","15030203","BW","13.7",NA,"Little Shipp Wash","BRIDLE CREEK @ 34°22'42.52""/113°11'19.74"""
"29","BWSMR029.44",1994-04-27,1,29,6,8,5,6,27.1477663230241,29.3241695303551,26.1168384879725,6.62155963302752,66.1142928957432,50,91.3265284450278,78.3783783783784,88.8888888888889,66.6666666666667,85.7142857142857,100,41.8916707576501,"Warm",74.3311901940712,NA,NA,NA,NA,"15030203-010",34.4002214,-113.1740139,"SANTA MARIA RIVER","15030203","BW","13.7",NA,"Little Shipp Wash","BRIDLE CREEK @ 34°22'42.52""/113°11'19.74"""
"30","BWSMR029.44",1997-04-24,1,36,8,6,7,5,2.18878248974008,61.6963064295486,31.6005471956224,6.08898305084746,76.5365352084646,70,84.5481493255594,97.2972972972973,66.6666666666667,88.8888888888889,71.4285714285714,9.23536915502144,88.1375806136408,"Warm",72.5265620649012,NA,NA,NA,NA,"15030203-010",34.4002214,-113.1740139,"SANTA MARIA RIVER","15030203","BW","13.7",NA,"Little Shipp Wash","BRIDLE CREEK @ 34°22'42.52""/113°11'19.74"""
"31","BWTRT002.43",2000-04-19,1,36,6,8,6,7,13.2484076433121,22.2929936305732,26.4968152866242,6.08465608465608,76.6212116505659,60,90.8568414256808,97.2972972972973,88.8888888888889,66.6666666666667,100,55.9004541911903,31.8471337579618,"Warm",74.2309437642502,NA,NA,NA,NA,"15030201-014",34.94675,-113.6166667,"TROUT CREEK","15030201","BW","32.1",NA,"Cow Creek","KNIGHT CREEK @ 34°55'16.70""/113°37'33.85"""
"32","BWTRT002.43",2001-05-07,1,25,5,6,5,5,11.3636363636364,29.8295454545455,36.3636363636364,5.56045519203414,86.879546144146,50,78.6605236543432,67.5675675675676,66.6666666666667,55.5555555555556,71.4285714285714,47.9478327579593,42.6136363636364,"Warm",63.0355444598273,NA,NA,NA,NA,"15030201-014",34.94675,-113.6166667,"TROUT CREEK","15030201","BW","32.1",NA,"Cow Creek","KNIGHT CREEK @ 34°55'16.70""/113°37'33.85"""
"33","BWTRT002.43",2002-04-03,1,21,4,5,3,4,8.91089108910891,10.0990099009901,44.5544554455446,6.796,62.7005870841487,30,68.5359017978436,56.7567567567568,55.5555555555556,44.4444444444444,57.1428571428571,37.5986965785186,14.4271570014144,"Warm",47.4624395957266,NA,NA,NA,NA,"15030201-014",34.94675,-113.6166667,"TROUT CREEK","15030201","BW","32.1",NA,"Cow Creek","KNIGHT CREEK @ 34°55'16.70""/113°37'33.85"""
"34","BWTRT002.43",2003-04-30,1,19,4,4,5,2,3.40425531914894,47.6595744680851,37.6595744680851,5.46382978723404,88.7704542615647,50,77.0586224127502,51.3513513513513,44.4444444444444,44.4444444444444,28.5714285714286,14.3639464942993,68.0851063829787,"Warm",51.8988664848069,NA,NA,NA,NA,"15030201-014",34.94675,-113.6166667,"TROUT CREEK","15030201","BW","32.1",NA,"Cow Creek","KNIGHT CREEK @ 34°55'16.70""/113°37'33.85"""
"35","BWTRT002.43",2004-04-22,1,23,5,5,5,2,5,26.4,29.8,5.73596673596674,83.4448779654259,50,86.7737948084054,62.1621621621622,55.5555555555556,55.5555555555556,28.5714285714286,21.0970464135021,37.7142857142857,"Warm",53.4305229718134,NA,NA,NA,NA,"15030201-014",34.94675,-113.6166667,"TROUT CREEK","15030201","BW","32.1",NA,"Cow Creek","KNIGHT CREEK @ 34°55'16.70""/113°37'33.85"""
"36","BWTRT002.43",2013-05-16,1,21,5,6,3,5,2.77777777777778,85.9259259259259,74.2592592592593,4.53988868274583,100,30,31.8179737215584,56.7567567567568,66.6666666666667,55.5555555555556,71.4285714285714,11.7205813408345,100,"Warm",58.2162339411048,NA,NA,NA,NA,"15030201-014",34.94675,-113.6166667,"TROUT CREEK","15030201","BW","32.1",NA,"Cow Creek","KNIGHT CREEK @ 34°55'16.70""/113°37'33.85"""
"37","BWTRT002.43",2018-04-24,1,36,7,10,9,6,26.0299625468165,31.6479400749064,21.5355805243446,6.05918367346939,77.1196932784856,90,96.9893936658287,97.2972972972973,100,77.7777777777778,85.7142857142857,100,45.211342964152,"Warm",85.5677545219808,NA,NA,NA,NA,"15030201-014",34.94675,-113.6166667,"TROUT CREEK","15030201","BW","32.1",NA,"Cow Creek","KNIGHT CREEK @ 34°55'16.70""/113°37'33.85"""
"38","BWTRT011.97",1992-05-27,1,18,4,4,4,3,4.99040307101727,65.9309021113244,36.3723608445298,5.75120076849183,83.1467559982028,40,78.6497393763538,48.6486486486487,44.4444444444444,44.4444444444444,42.8571428571429,21.056553042267,94.1870030161777,"Warm",55.2705257586313,NA,NA,NA,NA,"15030201-014",34.9871214,-113.5217297,"TROUT CREEK","15030201","BW","32.1",NA,"Cow Creek","KNIGHT CREEK @ 34°55'16.70""/113°37'33.85"""
"39","BWTRT011.97",1994-04-25,1,27,10,6,5,7,15.2619589977221,39.4077448747153,16.5148063781321,6.21322690992018,74.1051485338516,50,100,72.972972972973,66.6666666666667,100,100,64.3964514671818,56.2967783924504,"Warm",76.048668670347,NA,NA,NA,NA,"15030201-014",34.9871214,-113.5217297,"TROUT CREEK","15030201","BW","32.1",NA,"Cow Creek","KNIGHT CREEK @ 34°55'16.70""/113°37'33.85"""
"40","BWTRT011.97",1997-04-21,1,20,3,6,3,5,16.569720284582,29.7791476443188,25.9553660401845,6.31053741512364,72.2008333635296,30,91.5261235597225,54.0540540540541,66.6666666666667,33.3333333333333,71.4285714285714,69.914431580515,42.541639491884,"Warm",59.0739614975863,NA,NA,NA,NA,"15030201-014",34.9871214,-113.5217297,"TROUT CREEK","15030201","BW","32.1",NA,"Cow Creek","KNIGHT CREEK @ 34°55'16.70""/113°37'33.85"""
"41","CGPAR000.49",2013-04-24,1,7,1,1,3,NA,NA,13.2075471698113,42.4528301886792,6.32075471698113,72.0008861647528,30,71.1337080486041,18.9189189189189,11.1111111111111,11.1111111111111,0,0,18.8679245283019,"Warm",25.9048510980889,NA,NA,NA,NA,"14070007-123",36.8643131,-111.5971778,"PARIA RIVER","14070007","CG","29.3",NA,"AZ Border","COLORADO RIVER @ 36°51'30.28""/111°36'2.33"""
"42","CGPAR000.49",2013-04-24,2,6,1,2,1,NA,NA,20.863309352518,49.6402877697842,6.06521739130435,77.0016166085255,10,62.249335266027,16.2162162162162,22.2222222222222,11.1111111111111,0,0,29.8047276464543,"Warm",25.4005810078396,NA,NA,NA,NA,"14070007-123",36.8643131,-111.5971778,"PARIA RIVER","14070007","CG","29.3",NA,"AZ Border","COLORADO RIVER @ 36°51'30.28""/111°36'2.33"""
"43","CGVGR044.58",2013-04-24,1,11,2,2,3,NA,NA,15.1685393258427,58.8014981273408,5.7940074906367,82.309051063861,30,50.9252186312227,29.7297297297297,22.2222222222222,22.2222222222222,0,0,21.669341894061,"Warm",28.7864206403688,NA,NA,NA,NA,"15010010-004",36.9213889,-113.8605556,"VIRGIN RIVER","15010010","CG","9.7",NA,"Sullivans Canyon","BEAVER DAM WASH @ 36°53'41.36""/113°55'11.60"""
"44","LCLCR211.73",2007-05-15,1,4,NA,NA,2,NA,NA,NA,94.4444444444444,6.05555555555556,77.1906936290498,20,6.86718857299822,10.8108108108108,0,0,0,0,0,"Warm",12.7631881125399,NA,NA,NA,NA,"15020008-020",34.8968333,-110.1812778,"LITTLE COLORADO RIVER","15020008","LC","5.8",NA,"Puerco River","LEROUX WASH @ 34°53'55.74""/110°12'22.95"""
"45","MGAFR087.06",1992-05-21,1,28,5,3,7,2,3.08943089430894,50.2439024390244,32.3577235772358,6.22475570032573,73.8795361971481,70,83.6122081863588,75.6756756756757,33.3333333333333,55.5555555555556,28.5714285714286,13.0355733937086,71.7770034843206,"Warm",56.1600349330588,NA,NA,NA,NA,"15070102-023",34.3140572,-112.0614064,"AGUA FRIA RIVER","15070102","MG","9.1",NA,"SYCAMORE CREEK","BISHOP CREEK @ 34°14'22.18""/112°3'59.43"""
"46","MGAFR087.06",1993-04-28,1,26,2,5,7,NA,NA,9.84393757503001,54.5018007202881,6.09014423076923,76.5138115309348,70,56.2400485534139,70.2702702702703,55.5555555555556,22.2222222222222,0,0,14.0627679643286,"Warm",40.5405195663028,NA,NA,NA,NA,"15070102-023",34.3140572,-112.0614064,"AGUA FRIA RIVER","15070102","MG","9.1",NA,"SYCAMORE CREEK","BISHOP CREEK @ 34°14'22.18""/112°3'59.43"""
"47","MGAFR087.06",1994-05-04,1,20,5,3,6,1,0.181818181818182,3.09090909090909,35.6363636363636,6.89090909090909,60.8432663227184,60,79.5595010675357,54.0540540540541,33.3333333333333,55.5555555555556,14.2857142857143,0.76716532412735,4.41558441558442,"Warm",40.312686039847,NA,NA,NA,NA,"15070102-023",34.3140572,-112.0614064,"AGUA FRIA RIVER","15070102","MG","9.1",NA,"SYCAMORE CREEK","BISHOP CREEK @ 34°14'22.18""/112°3'59.43"""
"48","MGAFR087.06",1995-05-04,1,20,NA,4,7,1,0.500834724540901,23.7061769616027,42.0701168614357,7.05843071786311,57.5649565975909,70,71.6067776743687,54.0540540540541,44.4444444444444,0,14.2857142857143,2.11322668582659,33.8659670880038,"Warm",38.6594600922225,NA,NA,NA,NA,"15070102-023",34.3140572,-112.0614064,"AGUA FRIA RIVER","15070102","MG","9.1",NA,"SYCAMORE CREEK","BISHOP CREEK @ 34°14'22.18""/112°3'59.43"""
"49","MGAFR087.06",1998-04-30,1,18,2,4,6,1,0.123609394313968,11.495673671199,62.9171817058096,7.29542645241038,52.9270752952958,60,45.837847087998,48.6486486486487,44.4444444444444,22.2222222222222,14.2857142857143,0.521558625797333,16.4223909588557,"Warm",33.9233223965529,NA,NA,NA,NA,"15070102-023",34.3140572,-112.0614064,"AGUA FRIA RIVER","15070102","MG","9.1",NA,"SYCAMORE CREEK","BISHOP CREEK @ 34°14'22.18""/112°3'59.43"""
"50","MGAFR087.06",2009-04-06,1,11,NA,1,4,NA,NA,1.37524557956778,61.8860510805501,7.28937007874016,53.0455953279813,40,47.1124214084671,29.7297297297297,11.1111111111111,0,0,0,1.96463654223969,"Warm",20.3292771243921,NA,NA,NA,NA,"15070102-023",34.3140572,-112.0614064,"AGUA FRIA RIVER","15070102","MG","9.1",NA,"SYCAMORE CREEK","BISHOP CREEK @ 34°14'22.18""/112°3'59.43"""
"51","MGAFR087.06",2012-05-23,1,26,4,3,7,3,8.85122410546139,21.4689265536723,29.1902071563089,6.74505928853755,63.6974698916331,70,87.527556049062,70.2702702702703,33.3333333333333,44.4444444444444,42.8571428571429,37.3469371538455,30.6698950766747,"Warm",53.3496721196007,NA,NA,NA,NA,"15070102-023",34.3140572,-112.0614064,"AGUA FRIA RIVER","15070102","MG","9.1",NA,"SYCAMORE CREEK","BISHOP CREEK @ 34°14'22.18""/112°3'59.43"""
"52","MGAFR087.06",2018-05-09,1,20,1,5,6,2,0.387596899224806,6.97674418604651,32.9457364341085,6.06595744680851,76.9871341133364,60,82.8853690554901,54.0540540540541,55.5555555555556,11.1111111111111,28.5714285714286,1.63542995453505,9.96677740863787,"Warm",42.3074288693498,NA,NA,NA,NA,"15070102-023",34.3140572,-112.0614064,"AGUA FRIA RIVER","15070102","MG","9.1",NA,"SYCAMORE CREEK","BISHOP CREEK @ 34°14'22.18""/112°3'59.43"""
"53","MGAFR087.35",2012-05-23,1,31,6,3,8,3,4.08496732026144,15.5228758169935,30.5555555555556,6.22959183673469,73.7848955629218,80,85.8398571624777,83.7837837837838,33.3333333333333,66.6666666666667,42.8571428571429,17.236149030639,22.1755368814192,"Warm",56.1863739198205,NA,NA,NA,NA,"15070102-023",34.3156961,-112.0666111,"AGUA FRIA RIVER","15070102","MG","9.1",NA,"SYCAMORE CREEK","BISHOP CREEK @ 34°14'22.18""/112°3'59.43"""
"54","MGAFR087.35",2017-04-27,1,12,NA,4,5,NA,NA,17.8502879078695,55.4702495201535,6.11538461538461,76.0198705404185,50,55.0429548576594,32.4324324324324,44.4444444444444,0,0,0,25.5004112969564,"Warm",31.4933459524346,NA,NA,NA,NA,"15070102-023",34.3156961,-112.0666111,"AGUA FRIA RIVER","15070102","MG","9.1",NA,"SYCAMORE CREEK","BISHOP CREEK @ 34°14'22.18""/112°3'59.43"""
"55","MGAFR091.02",2019-04-15,1,11,NA,2,6,NA,NA,39.5161290322581,45.9677419354839,6.32743362831858,71.8701833988535,60,66.7889469277084,29.7297297297297,22.2222222222222,0,0,0,56.4516129032258,"Warm",34.1180772424155,NA,NA,NA,NA,"15070102-029",34.3436,-112.09751,"AGUA FRIA RIVER","15070102","MG","6.5",NA,"Yarber Wash","ASH CREEK @ 34°19'33.70""/112°4'33.62"""
"56","MGAFR091.02",2019-04-16,1,12,NA,1,6,NA,NA,0.193423597678917,81.8181818181818,6.01330376940133,78.0175387592695,60,22.4744353298123,32.4324324324324,11.1111111111111,0,0,0,0.276319425255595,"Warm",22.7013152286534,NA,NA,NA,NA,"15070102-029",34.3436,-112.09751,"AGUA FRIA RIVER","15070102","MG","6.5",NA,"Yarber Wash","ASH CREEK @ 34°19'33.70""/112°4'33.62"""
"57","MGAFR109.37",2019-04-16,1,14,1,2,5,NA,NA,0.584795321637427,83.2358674463938,6.01773835920177,77.9307561800044,50,20.7220427115034,37.8378378378378,22.2222222222222,11.1111111111111,0,0,0.835421888053467,"Warm",24.517710216748,NA,NA,NA,NA,"15070102-031B",34.4851667,-112.2380833,"AGUA FRIA RIVER","15070102","MG","17.8",NA,"UNNAMED TRIBUTARY","YARBER WASH @ 34°23'8.18""/112°7'56.64"""
